n,app,alg,score_type,avg_cume_score
79,CATHEDRAL,FATCAT,TM-Score,0.28733560337336983946
80,CATHEDRAL,FATCAT,TM-Score,0.28658584623983239688
81,CATHEDRAL,FATCAT,TM-Score,0.28583899026669251447
82,CATHEDRAL,FATCAT,TM-Score,0.28494515059509014158
83,CATHEDRAL,FATCAT,TM-Score,0.28418859632020670997
84,CATHEDRAL,FATCAT,TM-Score,0.28348438839917809416
85,CATHEDRAL,FATCAT,TM-Score,0.28279766596554476180
86,CATHEDRAL,FATCAT,TM-Score,0.28190625836364665034
87,CATHEDRAL,FATCAT,TM-Score,0.28120858712898153469
88,CATHEDRAL,FATCAT,TM-Score,0.28039687227710369191
89,CATHEDRAL,FATCAT,TM-Score,0.27958586377406171909
90,CATHEDRAL,FATCAT,TM-Score,0.27888579843611145387
91,CATHEDRAL,FATCAT,TM-Score,0.27821082311086084242
92,CATHEDRAL,FATCAT,TM-Score,0.27764512367835380102
93,CATHEDRAL,FATCAT,TM-Score,0.27682955751248587529
94,CATHEDRAL,FATCAT,TM-Score,0.27618571784385672549
95,CATHEDRAL,FATCAT,TM-Score,0.27573342750043896649
96,CATHEDRAL,FATCAT,TM-Score,0.27507112589350030470
97,CATHEDRAL,FATCAT,TM-Score,0.27466570041357560699
98,CATHEDRAL,FATCAT,TM-Score,0.27410298446429950331
99,CATHEDRAL,FATCAT,TM-Score,0.27368304207603679650
100,CATHEDRAL,FATCAT,TM-Score,0.27321807581660228224
1,RUPEE Fast,FATCAT,TM-Score,1.00000000000000000000
2,RUPEE Fast,FATCAT,TM-Score,0.89687477170300803808
3,RUPEE Fast,FATCAT,TM-Score,0.84959886024587255899
4,RUPEE Fast,FATCAT,TM-Score,0.81985903608201787444
5,RUPEE Fast,FATCAT,TM-Score,0.78937130494003269459
6,RUPEE Fast,FATCAT,TM-Score,0.76514069208827297629
7,RUPEE Fast,FATCAT,TM-Score,0.74565808137061055962
8,RUPEE Fast,FATCAT,TM-Score,0.72917427352142794550
9,RUPEE Fast,FATCAT,TM-Score,0.71399426190370355129
10,RUPEE Fast,FATCAT,TM-Score,0.69900569882913886523
11,RUPEE Fast,FATCAT,TM-Score,0.68783095797606717495
12,RUPEE Fast,FATCAT,TM-Score,0.67810213756048297705
13,RUPEE Fast,FATCAT,TM-Score,0.66702275443146966612
14,RUPEE Fast,FATCAT,TM-Score,0.65757236997157133477
15,RUPEE Fast,FATCAT,TM-Score,0.64806227654458356828
16,RUPEE Fast,FATCAT,TM-Score,0.63975541694045183493
17,RUPEE Fast,FATCAT,TM-Score,0.63233996047892866326
18,RUPEE Fast,FATCAT,TM-Score,0.62631770428158143789
19,RUPEE Fast,FATCAT,TM-Score,0.62108997112809632990
20,RUPEE Fast,FATCAT,TM-Score,0.61501925125641342906
21,RUPEE Fast,FATCAT,TM-Score,0.60985742988960788498
22,RUPEE Fast,FATCAT,TM-Score,0.60398463911076265275
23,RUPEE Fast,FATCAT,TM-Score,0.59771793291290385782
24,RUPEE Fast,FATCAT,TM-Score,0.59202045418746211366
25,RUPEE Fast,FATCAT,TM-Score,0.58653158221090580578
26,RUPEE Fast,FATCAT,TM-Score,0.58165890356634583959
27,RUPEE Fast,FATCAT,TM-Score,0.57722842502150955772
28,RUPEE Fast,FATCAT,TM-Score,0.57365928754025808243
29,RUPEE Fast,FATCAT,TM-Score,0.56896423797019998480
30,RUPEE Fast,FATCAT,TM-Score,0.56512125289608827084
31,RUPEE Fast,FATCAT,TM-Score,0.56070904109324484050
32,RUPEE Fast,FATCAT,TM-Score,0.55621504297715415831
33,RUPEE Fast,FATCAT,TM-Score,0.55172246894941191995
